Currency,Date,Open,High,Low,Close
="JPY",="14/03/2012",="82.94",="83.83",="82.87",="83.73",
="JPY",="13/03/2012",="82.23",="83.09",="81.97",="82.94",
="JPY",="12/03/2012",="82.43",="82.57",="82.11",="82.23",
="JPY",="09/03/2012",="81.56",="82.65",="81.47",="82.46",
="JPY",="08/03/2012",="81.09",="81.73",="81.08",="81.56",
="JPY",="07/03/2012",="80.89",="81.22",="80.59",="81.09",
="JPY",="06/03/2012",="81.56",="81.59",="80.59",="80.89",
="JPY",="05/03/2012",="81.81",="81.87",="81.16",="81.56",
="JPY",="02/03/2012",="81.12",="81.87",="81.06",="81.81",
="JPY",="01/03/2012",="81.15",="81.39",="80.84",="81.12",
="JPY",="29/02/2012",="80.46",="81.31",="80.25",="81.15",
="JPY",="24/02/2012",="80",="81.22",="79.93",="81.2",
="JPY",="23/02/2012",="80.29",="80.35",="79.86",="80",
="JPY",="21/02/2012",="79.63",="79.85",="79.55",="79.74",
="JPY",="17/02/2012",="79.42",="79.89",="79.36",="79.63",
="JPY",="14/02/2012",="77.57",="78.54",="77.36",="78.44",
="JPY",="13/02/2012",="77.68",="77.78",="77.39",="77.57",
="JPY",="10/02/2012",="77.67",="77.81",="77.52",="77.61",
="JPY",="09/02/2012",="77.04",="77.73",="77.02",="77.67",
="JPY",="08/02/2012",="76.76",="77.19",="76.71",="77.04",
="JPY",="06/02/2012",="76.62",="76.8",="76.49",="76.55",
="JPY",="03/02/2012",="76.22",="76.74",="76.14",="76.6",
="JPY",="31/01/2012",="76.35",="76.42",="76.16",="76.27",
="JPY",="30/01/2012",="76.7",="76.78",="76.22",="76.35",
="JPY",="27/01/2012",="77.45",="77.49",="76.65",="76.7",
="JPY",="26/01/2012",="77.78",="77.82",="77.29",="77.45",
="JPY",="25/01/2012",="77.67",="78.28",="77.56",="77.78",
="JPY",="24/01/2012",="77.02",="77.85",="76.96",="77.67",
="JPY",="23/01/2012",="76.99",="77.08",="76.87",="77.02",
="JPY",="20/01/2012",="77.11",="77.31",="76.92",="77.01",
="JPY",="19/01/2012",="76.83",="77.32",="76.7",="77.11",
="JPY",="18/01/2012",="76.83",="76.87",="76.66",="76.82",
="JPY",="17/01/2012",="76.78",="76.88",="76.55",="76.83",
="JPY",="16/01/2012",="76.91",="77.13",="76.7",="76.78",
="JPY",="13/01/2012",="76.76",="77.01",="76.66",="76.97",
="JPY",="12/01/2012",="76.85",="76.98",="76.67",="76.76",
="JPY",="11/01/2012",="76.85",="77.04",="76.82",="76.85",
="JPY",="10/01/2012",="76.85",="76.91",="76.78",="76.85",
="JPY",="09/01/2012",="76.99",="77.03",="76.77",="76.85",
="JPY",="06/01/2012",="77.12",="77.34",="76.96",="76.97",
="JPY",="05/01/2012",="76.72",="77.24",="76.66",="77.12",
="JPY",="04/01/2012",="76.74",="76.83",="76.61",="76.72",
="JPY",="03/01/2012",="76.9",="76.97",="76.63",="76.74",
="JPY",="02/01/2012",="76.84",="77.17",="76.33",="76.9",
="JPY",="30/12/2011",="82.12",="82.75",="82.05",="82.48",
="JPY",="29/12/2011",="77.94",="77.99",="77.6",="77.64",
="JPY",="28/12/2011",="77.88",="78.04",="77.57",="77.94",
="JPY",="27/12/2011",="77.97",="78.03",="77.8",="77.88",
="JPY",="26/12/2011",="78.11",="78.13",="77.88",="77.97",
="JPY",="23/12/2011",="78.17",="78.22",="78.01",="78.09",
="JPY",="22/12/2011",="78.06",="78.2",="78",="78.17",
="JPY",="21/12/2011",="77.89",="78.11",="77.69",="78.06",
="JPY",="20/12/2011",="78.05",="78.06",="77.72",="77.89",
="JPY",="19/12/2011",="77.78",="78.17",="77.71",="78.05",
="JPY",="16/12/2011",="77.86",="77.96",="77.62",="77.76",
="JPY",="15/12/2011",="78.07",="78.14",="77.74",="77.86",
="JPY",="14/12/2011",="78",="78.16",="77.92",="78.07",
="JPY",="13/12/2011",="77.94",="78.02",="77.64",="78",
="JPY",="12/12/2011",="77.59",="78",="77.56",="77.94",
="JPY",="09/12/2011",="77.64",="77.78",="77.49",="77.65",
="JPY",="08/12/2011",="77.68",="77.79",="77.13",="77.64",
="JPY",="07/12/2011",="77.73",="77.79",="77.63",="77.68",
="JPY",="06/12/2011",="77.82",="77.86",="77.64",="77.73",
="JPY",="05/12/2011",="77.93",="78.11",="77.69",="77.82",
="JPY",="02/12/2011",="77.7",="78.08",="77.69",="77.99",
="JPY",="01/12/2011",="77.62",="77.81",="77.49",="77.7",
="JPY",="30/11/2011",="77.92",="78.16",="77.3",="77.62",
="JPY",="29/11/2011",="77.98",="78.29",="77.62",="77.93",
="JPY",="28/11/2011",="77.7",="78.24",="77.46",="77.98",
="JPY",="25/11/2011",="77.12",="77.79",="77.1",="77.73",
="JPY",="24/11/2011",="77.31",="77.34",="77.01",="77.12",
="JPY",="23/11/2011",="76.97",="77.58",="76.93",="77.31",
="JPY",="22/11/2011",="76.89",="77.33",="76.84",="76.97",
="JPY",="21/11/2011",="76.86",="76.99",="76.73",="76.89",
="JPY",="18/11/2011",="76.98",="77.03",="76.58",="76.91",
="JPY",="17/11/2011",="77.06",="77.09",="76.92",="76.98",
="JPY",="16/11/2011",="77.03",="77.15",="76.86",="77.06",
="JPY",="15/11/2011",="77.07",="77.5",="76.91",="77.03",
="JPY",="14/11/2011",="77.18",="77.29",="76.82",="77.07",
="JPY",="11/11/2011",="77.65",="77.68",="77.05",="77.2",
="JPY",="10/11/2011",="77.82",="77.87",="77.51",="77.65",
="JPY",="09/11/2011",="77.73",="77.89",="77.54",="77.82",
="JPY",="08/11/2011",="78.05",="78.1",="77.6",="77.73",
="JPY",="07/11/2011",="78.19",="78.23",="77.99",="78.05",
="JPY",="04/11/2011",="78.06",="78.27",="77.99",="78.24",
="JPY",="03/11/2011",="78.05",="78.16",="77.89",="78.06",
="JPY",="02/11/2011",="78.37",="78.42",="77.94",="78.05",
="JPY",="01/11/2011",="78.17",="78.98",="78.02",="78.37",
="JPY",="31/10/2011",="75.61",="79.53",="75.34",="78.17",
="JPY",="28/10/2011",="75.95",="76",="75.68",="75.82",
="JPY",="27/10/2011",="76.18",="76.29",="75.66",="75.95",
="JPY",="26/10/2011",="76.09",="76.32",="75.72",="76.18",
="JPY",="25/10/2011",="76.1",="76.3",="75.74",="76.09",
="JPY",="24/10/2011",="76.4",="76.49",="75.99",="76.1",
="JPY",="21/10/2011",="76.8",="76.92",="75.82",="76.29",
="JPY",="20/10/2011",="76.81",="77.09",="76.68",="76.8",
="JPY",="19/10/2011",="76.82",="76.86",="76.66",="76.81",
="JPY",="18/10/2011",="76.83",="76.91",="76.63",="76.82",
="JPY",="17/10/2011",="77.24",="77.45",="76.6",="76.83",
="JPY",="14/10/2011",="76.9",="77.45",="76.83",="77.22",
="JPY",="13/10/2011",="77.26",="77.29",="76.68",="76.9",
="JPY",="12/10/2011",="76.65",="77.49",="76.31",="77.26",
="JPY",="11/10/2011",="76.68",="76.76",="76.6",="76.65",
="JPY",="10/10/2011",="76.96",="76.96",="76.57",="76.68",
="JPY",="07/10/2011",="76.72",="76.91",="76.59",="76.73",
="JPY",="06/10/2011",="76.79",="76.84",="76.57",="76.72",
="JPY",="05/10/2011",="76.81",="77.07",="76.62",="76.79",
="JPY",="04/10/2011",="76.63",="76.98",="76.53",="76.81",
="JPY",="03/10/2011",="77.08",="77.27",="76.51",="76.63",
="JPY",="30/09/2011",="76.83",="77.2",="76.5",="77.06",
="JPY",="28/09/2011",="76.81",="76.88",="76.34",="76.61",
="JPY",="28/09/2011",="76.81",="76.88",="76.34",="76.61",
="JPY",="27/09/2011",="76.36",="76.93",="76.27",="76.81",
="JPY",="26/09/2011",="76.42",="76.76",="76.23",="76.36",
="JPY",="23/09/2011",="76.24",="76.89",="76.15",="76.61",
="JPY",="22/09/2011",="76.46",="76.97",="76.11",="76.24",
="JPY",="21/09/2011",="76.45",="76.74",="76.12",="76.46",
="JPY",="20/09/2011",="76.58",="76.76",="76.36",="76.45",
="JPY",="19/09/2011",="76.86",="77",="76.33",="76.58",
="JPY",="16/09/2011",="76.7",="76.97",="76.66",="76.79",
="JPY",="15/09/2011",="76.62",="77.28",="76.56",="76.7",
="JPY",="14/09/2011",="76.96",="77.07",="76.6",="76.62",
="JPY",="13/09/2011",="77.21",="77.25",="76.81",="76.96",
="JPY",="12/09/2011",="77.67",="77.68",="76.76",="77.21",
="JPY",="09/09/2011",="77.51",="77.86",="77.1",="77.61",
="JPY",="08/09/2011",="77.26",="77.6",="77.14",="77.51",
="JPY",="07/09/2011",="77.66",="77.71",="77.07",="77.26",
="JPY",="06/09/2011",="76.89",="77.73",="76.72",="77.66",
="JPY",="05/09/2011",="76.82",="76.98",="76.69",="76.89",
="JPY",="02/09/2011",="76.93",="76.97",="76.55",="76.8",
="JPY",="01/09/2011",="76.66",="77.24",="76.58",="76.93",
="JPY",="31/08/2011",="76.74",="76.84",="76.43",="76.66",
="JPY",="30/08/2011",="76.83",="76.98",="76.63",="76.74",
="JPY",="29/08/2011",="76.89",="77.02",="76.58",="76.83",
="JPY",="26/08/2011",="77.46",="77.52",="76.51",="76.64",
="JPY",="25/08/2011",="76.98",="77.7",="76.84",="77.46",
="JPY",="24/08/2011",="76.66",="77.08",="76.48",="76.98",
="JPY",="23/08/2011",="76.79",="76.94",="76.47",="76.66",
="JPY",="22/08/2011",="76.35",="77.21",="76.34",="76.79",
="JPY",="19/08/2011",="76.58",="76.95",="75.95",="76.55",
="JPY",="18/08/2011",="76.6",="76.72",="76.45",="76.58",
="JPY",="17/08/2011",="76.8",="76.84",="76.41",="76.6",
="JPY",="16/08/2011",="76.83",="76.93",="76.66",="76.8",
="JPY",="15/08/2011",="76.77",="77.1",="76.59",="76.83",
="JPY",="12/08/2011",="76.84",="77.02",="76.51",="76.71",
="JPY",="11/08/2011",="76.86",="77.23",="76.31",="76.84",
="JPY",="10/08/2011",="76.96",="77.31",="76.35",="76.86",
="JPY",="09/08/2011",="77.77",="77.86",="76.71",="76.96",
="JPY",="08/08/2011",="77.9",="78.47",="77.5",="77.77",
="JPY",="05/08/2011",="78.89",="79.41",="78.32",="78.4",
="JPY",="04/08/2011",="77.06",="80.24",="76.97",="78.89",
="JPY",="03/08/2011",="77.15",="77.4",="76.78",="77.06",
="JPY",="02/08/2011",="77.21",="77.82",="76.96",="77.15",
="JPY",="01/08/2011",="76.65",="78.05",="76.3",="77.21",
="JPY",="29/07/2011",="77.67",="77.87",="76.73",="76.76",
="JPY",="28/07/2011",="77.98",="78.03",="77.63",="77.67",
="JPY",="27/07/2011",="77.89",="78.17",="77.57",="77.98",
="JPY",="26/07/2011",="78.29",="78.7",="77.83",="77.88",
="JPY",="25/07/2011",="78.53",="78.56",="78.06",="78.29",
="JPY",="22/07/2011",="78.3",="78.73",="78.22",="78.54",
="JPY",="21/07/2011",="78.78",="79.03",="78.29",="78.3",
="JPY",="20/07/2011",="79.18",="79.32",="78.71",="78.78",
="JPY",="19/07/2011",="79.04",="79.28",="78.82",="79.18",
="JPY",="18/07/2011",="79.26",="79.3",="78.95",="79.04",
="JPY",="15/07/2011",="79.14",="79.28",="78.89",="79.13",
="JPY",="14/07/2011",="78.98",="79.61",="78.47",="79.14",
="JPY",="13/07/2011",="79.24",="79.58",="78.5",="78.98",
="JPY",="12/07/2011",="80.26",="80.38",="79.17",="79.24",
="JPY",="11/07/2011",="80.55",="80.83",="80.11",="80.26",
="JPY",="08/07/2011",="81.25",="81.48",="80.5",="80.64",
="JPY",="07/07/2011",="80.91",="81.41",="80.8",="81.25",
="JPY",="06/07/2011",="81.07",="81.12",="80.77",="80.91",
="JPY",="05/07/2011",="80.8",="81.19",="80.71",="81.07",
="JPY",="04/07/2011",="80.93",="80.97",="80.54",="80.8",
="JPY",="01/07/2011",="80.57",="81.15",="80.5",="80.83",
="JPY",="30/06/2011",="80.78",="80.87",="80.27",="80.56",
="JPY",="29/06/2011",="81.12",="81.19",="80.56",="80.78",
="JPY",="28/06/2011",="80.89",="81.27",="80.66",="81.12",
="JPY",="27/06/2011",="80.4",="80.98",="80.29",="80.89",
="JPY",="24/06/2011",="80.51",="80.61",="80.14",="80.43",
="JPY",="23/06/2011",="80.29",="80.8",="80.29",="80.51",
="JPY",="22/06/2011",="80.21",="80.39",="80.02",="80.29",
="JPY",="21/06/2011",="80.25",="80.35",="80.05",="80.21",
="JPY",="20/06/2011",="80.25",="80.37",="80.03",="80.25",
="JPY",="17/06/2011",="80.62",="80.68",="80.01",="80.05",
="JPY",="16/06/2011",="80.96",="81.06",="80.49",="80.63",
="JPY",="15/06/2011",="80.49",="81.06",="80.38",="80.96",
="JPY",="14/06/2011",="80.24",="80.63",="80.09",="80.49",
="JPY",="13/06/2011",="80.25",="80.69",="80.12",="80.24",
="JPY",="10/06/2011",="80.36",="80.47",="79.97",="80.32",
="JPY",="09/06/2011",="79.89",="80.42",="79.84",="80.36",
="JPY",="08/06/2011",="80.09",="80.28",="79.7",="79.89",
="JPY",="07/06/2011",="80.1",="80.33",="79.98",="80.09",
="JPY",="06/06/2011",="80.38",="80.4",="79.98",="80.1",
="JPY",="03/06/2011",="80.9",="81.01",="80.05",="80.34",
="JPY",="02/06/2011",="80.95",="81.33",="80.57",="80.9",
="JPY",="01/06/2011",="81.52",="81.57",="80.68",="80.95",
="JPY",="31/05/2011",="80.94",="81.77",="80.72",="81.52",
="JPY",="30/05/2011",="81.02",="81.02",="80.72",="80.94",
="JPY",="27/05/2011",="81.29",="81.42",="80.7",="80.8",
="JPY",="26/05/2011",="81.97",="82.09",="81.16",="81.29",
="JPY",="25/05/2011",="81.95",="82.17",="81.8",="81.97",
="JPY",="24/05/2011",="82.01",="82.21",="81.62",="81.95",
="JPY",="23/05/2011",="81.71",="82.04",="81.32",="82.01",
="JPY",="20/05/2011",="81.61",="81.87",="81.48",="81.7",
="JPY",="19/05/2011",="81.69",="82.23",="81.47",="81.61",
="JPY",="18/05/2011",="81.41",="81.73",="80.94",="81.68",
="JPY",="17/05/2011",="80.79",="81.77",="80.74",="81.42",
="JPY",="17/05/2011",="80.79",="81.77",="80.74",="81.42",
="JPY",="13/05/2011",="80.94",="81.09",="80.34",="80.8",
="JPY",="12/05/2011",="81.05",="81.34",="80.71",="80.94",
="JPY",="11/05/2011",="80.88",="81.33",="80.62",="81.05",
="JPY",="10/05/2011",="80.36",="80.91",="80.16",="80.88",
="JPY",="09/05/2011",="80.63",="80.85",="80.19",="80.36",
="JPY",="06/05/2011",="80.07",="80.94",="80.06",="80.63",
="JPY",="05/05/2011",="80.61",="80.69",="79.57",="80.07",
="JPY",="04/05/2011",="80.94",="81.19",="80.44",="80.61",
="JPY",="03/05/2011",="81.22",="81.28",="80.7",="80.94",
="JPY",="02/05/2011",="81.23",="81.69",="81",="81.23",
="JPY",="29/04/2011",="81.53",="81.66",="81.05",="81.19",
="JPY",="28/04/2011",="82.16",="82.28",="81.4",="81.54",
="JPY",="27/04/2011",="81.55",="82.79",="81.27",="82.16",
="JPY",="26/04/2011",="81.83",="81.98",="81.49",="81.55",
="JPY",="25/04/2011",="81.87",="82.43",="81.67",="81.83",
="JPY",="22/04/2011",="81.85",="82.11",="81.67",="81.88",
="JPY",="21/04/2011",="82.56",="82.6",="81.62",="81.85",
="JPY",="20/04/2011",="82.59",="83.1",="82.26",="82.56",
="JPY",="19/04/2011",="82.66",="82.76",="82.32",="82.59",
="JPY",="18/04/2011",="83.21",="83.27",="82.19",="82.66",
="JPY",="15/04/2011",="83.5",="83.78",="82.96",="83.13",
="JPY",="14/04/2011",="83.84",="83.94",="82.96",="83.5",
="JPY",="13/04/2011",="83.58",="84.26",="83.51",="83.84",
="JPY",="12/04/2011",="84.6",="84.79",="83.47",="83.58",
="JPY",="11/04/2011",="84.9",="85.16",="84.51",="84.6",
="JPY",="08/04/2011",="84.91",="85.39",="84.68",="84.76",
="JPY",="07/04/2011",="85.49",="85.5",="84.59",="84.91",
="JPY",="06/04/2011",="84.87",="85.53",="84.84",="85.49",
="JPY",="05/04/2011",="84.06",="84.88",="84.03",="84.87",
="JPY",="04/04/2011",="84.19",="84.38",="83.86",="84.06",
="JPY",="01/04/2011",="83.13",="84.73",="83.13",="84.06",
="JPY",="31/03/2011",="82.89",="83.22",="82.57",="83.13",
="JPY",="30/03/2011",="82.48",="83.18",="82.37",="82.89",
="JPY",="29/03/2011",="81.7",="82.48",="81.55",="82.48",
="JPY",="28/03/2011",="81.42",="81.85",="81.31",="81.69",
="JPY",="25/03/2011",="80.97",="81.49",="80.87",="81.34",
="JPY",="24/03/2011",="80.92",="81.06",="80.77",="80.97",
="JPY",="23/03/2011",="80.97",="81.07",="80.7",="80.92",
="JPY",="22/03/2011",="81.03",="81.29",="80.85",="80.97",
="JPY",="21/03/2011",="80.79",="81.32",="80.69",="81.03",
="JPY",="18/03/2011",="78.89",="81.99",="78.83",="80.58",
="JPY",="17/03/2011",="79.59",="79.75",="76.25",="78.89",
="JPY",="16/03/2011",="80.72",="81.17",="79.57",="79.59",
="JPY",="15/03/2011",="81.63",="82.01",="80.61",="80.72",
="JPY",="14/03/2011",="81.74",="82.45",="80.62",="81.63",
="JPY",="11/03/2011",="82.98",="83.3",="81.66",="81.84",
="JPY",="10/03/2011",="82.74",="83.17",="82.7",="82.98",
="JPY",="09/03/2011",="82.67",="82.94",="82.58",="82.74",
="JPY",="08/03/2011",="82.24",="82.86",="82.21",="82.67",
="JPY",="07/03/2011",="82.29",="82.39",="81.95",="82.24",
="JPY",="04/03/2011",="82.45",="83.07",="82.21",="82.32",
="JPY",="03/03/2011",="81.87",="82.52",="81.73",="82.44",
="JPY",="02/03/2011",="81.86",="82.11",="81.57",="81.87",
="JPY",="01/03/2011",="81.78",="82.24",="81.74",="81.86",
="JPY",="28/02/2011",="81.7",="81.98",="81.62",="81.78",
="JPY",="25/02/2011",="81.89",="82.07",="81.64",="81.68",
="JPY",="24/02/2011",="82.51",="82.52",="81.63",="81.89",
="JPY",="23/02/2011",="82.77",="82.89",="82.32",="82.51",
="JPY",="22/02/2011",="83.14",="83.54",="82.58",="82.77",
="JPY",="21/02/2011",="83.05",="83.27",="83.02",="83.14",
="JPY",="18/02/2011",="83.31",="83.53",="83.03",="83.18",
="JPY",="17/02/2011",="83.68",="83.75",="83.16",="83.31",
="JPY",="16/02/2011",="83.77",="83.98",="83.5",="83.68",
="JPY",="15/02/2011",="83.32",="83.92",="83.2",="83.77",
="JPY",="14/02/2011",="83.43",="83.57",="83.1",="83.32",
="JPY",="11/02/2011",="83.23",="83.68",="83.21",="83.43",
="JPY",="10/02/2011",="82.36",="83.37",="82.34",="83.23",
="JPY",="09/02/2011",="82.36",="82.67",="82.2",="82.36",
="JPY",="08/02/2011",="82.33",="82.42",="81.78",="82.36",
="JPY",="07/02/2011",="82.22",="82.47",="82.16",="82.33",
="JPY",="04/02/2011",="81.63",="82.47",="81.13",="82.18",
="JPY",="03/02/2011",="81.55",="82.06",="81.41",="81.63",
="JPY",="02/02/2011",="81.35",="81.86",="81.35",="81.55",
="JPY",="01/02/2011",="82.04",="82.15",="81.31",="81.35",
="JPY",="31/01/2011",="82.05",="82.26",="81.78",="82.04",
="JPY",="28/01/2011",="82.92",="82.93",="81.99",="82.12",
="JPY",="27/01/2011",="82.17",="83.22",="82.02",="82.92",
="JPY",="26/01/2011",="82.25",="82.61",="81.98",="82.17",
="JPY",="25/01/2011",="82.53",="82.67",="81.98",="82.25",
="JPY",="24/01/2011",="82.59",="82.92",="82.31",="82.53",
="JPY",="21/01/2011",="82.59",="82.81",="82.53",="82.57",
="JPY",="20/01/2011",="82.02",="83.13",="82.01",="83.01",
="JPY",="19/01/2011",="82.56",="82.69",="81.85",="82.02",
="JPY",="18/01/2011",="82.68",="82.83",="82.33",="82.56",
="JPY",="17/01/2011",="82.88",="83.01",="82.35",="82.68",
="JPY",="14/01/2011",="82.81",="83.07",="82.41",="82.87",
="JPY",="13/01/2011",="83",="83.15",="82.55",="82.81",
="JPY",="12/01/2011",="83.24",="83.47",="82.81",="83",
="JPY",="11/01/2011",="82.71",="83.49",="82.68",="83.24",
="JPY",="10/01/2011",="83.11",="83.29",="82.67",="82.71",
="JPY",="07/01/2011",="83.33",="83.68",="82.86",="83.15",
="JPY",="06/01/2011",="83.25",="83.4",="82.88",="83.33",
="JPY",="05/01/2011",="82.04",="83.38",="81.89",="83.25",
="JPY",="04/01/2011",="81.74",="82.28",="81.61",="82.04",
="JPY",="03/01/2011",="81.34",="81.75",="80.93",="81.74",
="JPY",="31/12/2010",="81.53",="81.54",="80.94",="81.12",
="JPY",="30/12/2010",="81.62",="81.86",="81.29",="81.53",
="JPY",="29/12/2010",="82.38",="82.47",="81.61",="81.62",
="JPY",="28/12/2010",="82.79",="82.87",="81.81",="82.39",
="JPY",="27/12/2010",="82.77",="82.99",="82.65",="82.81",
="JPY",="24/12/2010",="82.91",="83.16",="82.86",="82.9",
="JPY",="23/12/2010",="83.57",="83.58",="82.86",="82.91",
="JPY",="22/12/2010",="83.75",="83.86",="83.42",="83.57",
="JPY",="21/12/2010",="83.77",="83.91",="83.5",="83.75",
="JPY",="20/12/2010",="83.87",="84.12",="83.64",="83.77",
="JPY",="17/12/2010",="83.91",="84.21",="83.69",="83.98",
="JPY",="16/12/2010",="84.24",="84.45",="83.9",="83.91",
="JPY",="15/12/2010",="83.66",="84.51",="83.6",="84.24",
="JPY",="14/12/2010",="83.39",="83.78",="82.84",="83.66",
="JPY",="13/12/2010",="83.88",="84.35",="83.11",="83.39",
="JPY",="10/12/2010",="83.76",="84.02",="83.45",="83.95",
="JPY",="09/12/2010",="84.03",="84.12",="83.52",="83.76",
="JPY",="08/12/2010",="83.49",="84.31",="83.46",="84.04",
="JPY",="07/12/2010",="82.66",="83.66",="82.34",="83.49",
="JPY",="06/12/2010",="82.65",="82.99",="82.57",="82.66",
="JPY",="03/12/2010",="83.82",="83.9",="82.53",="82.53",
="JPY",="02/12/2010",="84.19",="84.36",="83.49",="83.82",
="JPY",="01/12/2010",="83.69",="84.4",="83.38",="84.19",
="JPY",="30/11/2010",="84.26",="84.32",="83.43",="83.69",
="JPY",="29/11/2010",="84.05",="84.41",="83.83",="84.26",
="JPY",="26/11/2010",="83.6",="84.19",="83.57",="84.1",
="JPY",="25/11/2010",="83.54",="83.7",="83.4",="83.6",
="JPY",="24/11/2010",="83.16",="83.66",="82.94",="83.54",
="JPY",="23/11/2010",="83.33",="83.85",="82.79",="83.16",
="JPY",="22/11/2010",="83.46",="83.57",="83.23",="83.33",
="JPY",="19/11/2010",="83.52",="83.65",="83.14",="83.55",
="JPY",="18/11/2010",="83.18",="83.79",="83.1",="83.52",
="JPY",="17/11/2010",="83.29",="83.55",="83.04",="83.18",
="JPY",="16/11/2010",="83.07",="83.59",="82.85",="83.29",
="JPY",="15/11/2010",="82.43",="83.27",="82.4",="83.07",
="JPY",="12/11/2010",="82.49",="82.66",="81.66",="82.53",
="JPY",="11/11/2010",="82.28",="82.61",="82.04",="82.49",
="JPY",="10/11/2010",="81.69",="82.8",="81.55",="82.28",
="JPY",="09/11/2010",="81.18",="81.97",="80.54",="81.69",
="JPY",="08/11/2010",="81.37",="81.44",="81.01",="81.18",
="JPY",="05/11/2010",="80.75",="81.47",="80.62",="81.26",
="JPY",="04/11/2010",="81.07",="81.22",="80.59",="80.75",
="JPY",="03/11/2010",="80.63",="81.58",="80.6",="81.07",
="JPY",="02/11/2010",="80.51",="80.96",="80.47",="80.63",
="JPY",="01/11/2010",="80.34",="81.41",="80.22",="80.51",
="JPY",="29/10/2010",="81.03",="81.08",="80.39",="80.4",
="JPY",="28/10/2010",="81.76",="81.79",="80.87",="81.03",
="JPY",="27/10/2010",="81.43",="81.99",="81.32",="81.75",
